 (),# SMs (SM),# TPCs (),data_type,encoding,end_ec,end_vbw,kernel,n_cols,n_vecs,patcher,sample_run,start_ec,start_vbw,unpacker,unpack_n_values,unpack_n_vectors,Achieved Active Warps Per SM (warp),Achieved Occupancy (%),Average DRAM Active Cycles (cycle),Average L1 Active Cycles (cycle),Average L2 Active Cycles (cycle),Average SM Active Cycles (cycle),Average SMSP Active Cycles (cycle),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit SM (block),Block Limit Warps (block),Block Size,Block Size (),Compute (SM) Throughput (%),Driver Shared Memory Per Block (byte/block),Duration (ns),Dynamic Shared Memory Per Block (byte/block),DRAM Frequency (hz),DRAM Throughput (%),Elapsed Cycles (cycle),Enabled TPC IDs (),Function Cache Configuration (),Grid Size,Grid Size (),ID,Kernel Name,L1/TEX Cache Throughput (%),L2 Cache Throughput (%),Memory Throughput (%),Registers Per Thread (register/thread),Shared Memory Configuration Size (byte),Stack Size (),Static Shared Memory Per Block (byte/block),SM Active Cycles (cycle),SM Frequency (hz),Theoretical Active Warps per SM (warp),Theoretical Occupancy (%),Threads (thread),Total DRAM Elapsed Cycles (cycle),Total L1 Elapsed Cycles (cycle),Total L2 Elapsed Cycles (cycle),Total SM Elapsed Cycles (cycle),Total SMSP Elapsed Cycles (cycle),Uses Green Context (),Waves Per SM ()
"",80,40,f32,ALP,20,8,query_multi_column,5,102400,naive,3,20,3,old_fls,32,1,7.91,12.36,105414.69,5389416.09,2634044.02,5389416.09,5325243.85,4,32,32,32,"(64, 1, 1)",64,28.79,0,4125536,0,876976955.24,2.91,5413994,all,CachePreferNone,"(51200, 1, 1)",51200,22,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T1, bool *)",7.55,4.04,7.53,206,0,1024,0,5389416.09,1312068864.10,8,12.50,3276800,115776000,432296160,329988352,432296160,1729184640,0,160
"",80,40,f32,ALP,20,8,query_multi_column,5,102400,naive,4,20,3,old_fls,32,1,7.91,12.36,105418.16,5343881.17,2612129.45,5343881.17,5373014.17,4,32,32,32,"(64, 1, 1)",64,28.80,0,4120800,0,871384197.24,2.94,5407835,all,CachePreferNone,"(51200, 1, 1)",51200,23,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T1, bool *)",7.62,4.01,7.54,206,0,1024,0,5343881.17,1312115365.95,8,12.50,3276800,114905600,432039132,329885312,432039132,1728156528,0,160
"",80,40,f32,ALP,20,8,query_multi_column,5,102400,naive,5,20,3,old_fls,32,1,7.91,12.36,105387.44,5376897.09,2519879.39,5376897.09,5350747.88,4,32,32,32,"(64, 1, 1)",64,28.72,0,4129056,0,874241473.11,2.92,5418520,all,CachePreferNone,"(51200, 1, 1)",51200,24,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T1, bool *)",7.57,4.00,7.52,206,0,1024,0,5376897.09,1312023498.83,8,12.50,3276800,115513344,433224530,330443904,433224530,1732898120,0,160
"",80,40,f32,ALP,20,8,query_multi_column,6,102400,naive,1,20,3,old_fls,32,1,7.98,12.46,126153.16,7330750.58,2314133.88,7330750.58,7319760.98,4,32,32,32,"(64, 1, 1)",64,25.01,0,5627808,0,876905537.64,2.56,7380975,all,CachePreferNone,"(51200, 1, 1)",51200,25,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T1, bool *)",6.65,4.31,6.61,236,0,1024,0,7330750.58,1311323698.32,8,12.50,3276800,157921792,590475132,449789440,590475132,2361900528,0,160
"",80,40,f32,ALP,20,8,query_multi_column,6,102400,naive,2,20,3,old_fls,32,1,7.98,12.46,126153.78,7332735.62,2309619.48,7332735.62,7316748.93,4,32,32,32,"(64, 1, 1)",64,25.02,0,5629440,0,878422010.00,2.55,7383288,all,CachePreferNone,"(51200, 1, 1)",51200,26,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T1, bool *)",6.65,4.30,6.61,236,0,1024,0,7332735.62,1311311604.71,8,12.50,3276800,158240768,590275042,450126848,590275042,2361100168,0,160
"",80,40,f32,ALP,20,8,query_multi_column,6,102400,naive,3,20,3,old_fls,32,1,7.98,12.46,126168.81,7329788.54,2314249.19,7329788.54,7316767.27,4,32,32,32,"(64, 1, 1)",64,25.01,0,5628896,0,877324434.49,2.55,7382304,all,CachePreferNone,"(51200, 1, 1)",51200,27,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T1, bool *)",6.65,4.30,6.61,236,0,1024,0,7329788.54,1311290496.99,8,12.50,3276800,158027776,590616478,450202944,590616478,2362465912,0,160
"",80,40,f32,ALP,20,8,query_multi_column,6,102400,naive,4,20,3,old_fls,32,1,7.98,12.46,126163.78,7329547.10,2314515.95,7329547.10,7316198.26,4,32,32,32,"(64, 1, 1)",64,25.03,0,5627040,0,877312405.81,2.56,7380008,all,CachePreferNone,"(51200, 1, 1)",51200,28,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T1, bool *)",6.66,4.31,6.61,236,0,1024,0,7329547.10,1311291578.99,8,12.50,3276800,157973504,590092282,449813056,590092282,2360369128,0,160
"",80,40,f32,ALP,20,8,query_multi_column,6,102400,naive,5,20,3,old_fls,32,1,7.98,12.46,126162.84,7333325.59,2314404.91,7333325.59,7316054.64,4,32,32,32,"(64, 1, 1)",64,25.01,0,5628960,0,878056337.23,2.55,7382796,all,CachePreferNone,"(51200, 1, 1)",51200,29,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T1, bool *)",6.65,4.31,6.61,236,0,1024,0,7333325.59,1311310585.50,8,12.50,3276800,158161408,590461824,450155136,590461824,2361847296,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,naive,1,20,3,old_fls,32,1,7.98,12.47,146893.66,8696866.81,2719048.91,8696866.81,8682175.98,4,32,32,32,"(64, 1, 1)",64,24.10,0,6672832,0,877671729.18,2.51,8751481,all,CachePreferNone,"(51200, 1, 1)",51200,30,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.54,4.45,6.50,254,0,1024,0,8696866.81,1311264842.27,8,12.50,3276800,187409792,700145412,533401408,700145412,2800581648,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,naive,2,20,3,old_fls,32,1,7.98,12.47,146907.66,8700041.85,2716898.52,8700041.85,8685030.92,4,32,32,32,"(64, 1, 1)",64,24.12,0,6674688,0,877787845.66,2.51,8754015,all,CachePreferNone,"(51200, 1, 1)",51200,31,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.54,4.44,6.50,254,0,1024,0,8700041.85,1311297921.34,8,12.50,3276800,187486720,699529342,533657280,699529342,2798117368,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,naive,3,20,3,old_fls,32,1,7.98,12.47,146914.81,8697187.09,2716797.88,8697187.09,8687539.28,4,32,32,32,"(64, 1, 1)",64,24.10,0,6673056,0,877177712.88,2.51,8751848,all,CachePreferNone,"(51200, 1, 1)",51200,32,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.54,4.44,6.50,254,0,1024,0,8697187.09,1311256142.11,8,12.50,3276800,187310592,700056636,533483968,700056636,2800226544,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,naive,4,20,3,old_fls,32,1,7.98,12.47,146925.12,8697166.91,2716776.06,8697166.91,8682435.38,4,32,32,32,"(64, 1, 1)",64,24.10,0,6671072,0,877601680.81,2.51,8749004,all,CachePreferNone,"(51200, 1, 1)",51200,33,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.54,4.44,6.50,254,0,1024,0,8697166.91,1311263741.92,8,12.50,3276800,187345408,700000578,533510080,700000578,2800002312,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,naive,5,20,3,old_fls,32,1,7.98,12.47,146945.94,8694216.44,2717021.83,8694216.44,8684132.83,4,32,32,32,"(64, 1, 1)",64,24.11,0,6671936,0,877224241.96,2.51,8750418,all,CachePreferNone,"(51200, 1, 1)",51200,34,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.54,4.44,6.50,254,0,1024,0,8694216.44,1311295302.19,8,12.50,3276800,187289088,699904076,533648064,699904076,2799616304,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,naive,1,20,3,old_fls,32,1,7.99,12.48,235729.59,10258244.07,4059687.58,10258244.07,10249497.71,4,32,32,32,"(64, 1, 1)",64,23.88,0,7870976,0,877239620.60,3.41,10321450,all,CachePreferNone,"(51200, 1, 1)",51200,35,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",7.41,6.57,7.36,255,0,1024,0,10258244.07,1311105848.46,8,12.50,3276800,220951424,825889626,629556288,825889626,3303558504,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,naive,2,20,3,old_fls,32,1,7.99,12.48,236066.66,10263816.68,4055203.56,10263816.68,10250186.09,4,32,32,32,"(64, 1, 1)",64,23.88,0,7923168,0,871717979.47,3.42,10388363,all,CachePreferNone,"(51200, 1, 1)",51200,36,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",7.40,6.60,7.36,255,0,1024,0,10263816.68,1306123173.63,8,12.50,3276800,221016576,825846994,627289984,825846994,3303387976,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,naive,3,20,3,old_fls,32,1,7.99,12.48,236138.44,10261621.49,4043089.30,10261621.49,10246038.42,4,32,32,32,"(64, 1, 1)",64,23.90,0,7874848,0,877430523.10,3.42,10326367,all,CachePreferNone,"(51200, 1, 1)",51200,37,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",7.40,6.58,7.36,255,0,1024,0,10261621.49,1311109941.42,8,12.50,3276800,221108224,825253536,629707392,825253536,3301014144,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,naive,4,20,3,old_fls,32,1,7.98,12.47,235529.69,10260752.30,4032953.31,10260752.30,10248949.28,4,32,32,32,"(64, 1, 1)",64,23.90,0,7869920,0,877101673.21,3.41,10319822,all,CachePreferNone,"(51200, 1, 1)",51200,38,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",7.40,6.57,7.36,255,0,1024,0,10260752.30,1311070718.21,8,12.50,3276800,220887040,825335416,629341184,825335416,3301341664,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,naive,5,20,3,old_fls,32,1,7.99,12.48,234986.34,10260520.90,4057239.33,10260520.90,10248716.31,4,32,32,32,"(64, 1, 1)",64,23.90,0,7871200,0,877300538.67,3.40,10321475,all,CachePreferNone,"(51200, 1, 1)",51200,39,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",7.40,6.57,7.36,255,0,1024,0,10260520.90,1311093585.90,8,12.50,3276800,220973056,825436398,629420096,825436398,3301745592,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,naive,1,20,3,old_fls,32,1,7.98,12.48,1532033.56,21183139.52,6110851.05,21183139.52,21181418.64,4,32,32,32,"(64, 1, 1)",64,13.17,0,16239520,0,876606205.11,10.76,21269634,all,CachePreferNone,"(51200, 1, 1)",51200,40,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.76,6.85,10.76,255,0,1024,0,21183139.52,1308783531.37,8,12.50,3276800,455541248,1699285972,1295254464,1699285972,6797143888,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,naive,2,20,3,old_fls,32,1,7.98,12.48,1532301.78,21193119.60,6128117.03,21193119.60,21170030.27,4,32,32,32,"(64, 1, 1)",64,13.17,0,16213792,0,878428192.49,10.76,21234965,all,CachePreferNone,"(51200, 1, 1)",51200,41,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.76,6.86,10.76,255,0,1024,0,21193119.60,1308717972.95,8,12.50,3276800,455764864,1699285934,1292806016,1699285934,6797143736,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,naive,3,20,3,old_fls,32,1,7.98,12.48,1532560.78,21214451.99,6134605.62,21214451.99,21165835.79,4,32,32,32,"(64, 1, 1)",64,13.17,0,16303424,0,878040833.63,10.71,21324008,all,CachePreferNone,"(51200, 1, 1)",51200,42,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.76,6.90,10.71,255,0,1024,0,21214451.99,1303395695.69,8,12.50,3276800,458082304,1699296926,1286511680,1699296926,6797187704,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,naive,4,20,3,old_fls,32,1,7.98,12.48,1532141.34,21197179.61,6114301.42,21197179.61,21186312.93,4,32,32,32,"(64, 1, 1)",64,13.18,0,16228672,0,877748222.41,10.76,21254044,all,CachePreferNone,"(51200, 1, 1)",51200,43,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.76,6.86,10.76,255,0,1024,0,21197179.61,1308794962.81,8,12.50,3276800,455830016,1698210558,1293900544,1698210558,6792842232,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,naive,5,20,3,old_fls,32,1,7.98,12.48,1532480.56,21168740.31,6137710.05,21168740.31,21149442.36,4,32,32,32,"(64, 1, 1)",64,13.17,0,16221120,0,877062989.49,10.77,21243899,all,CachePreferNone,"(51200, 1, 1)",51200,44,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",6.76,6.86,10.77,255,0,1024,0,21168740.31,1308651971.42,8,12.50,3276800,455262208,1699585044,1293437952,1699585044,6798340176,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,naive,1,20,3,old_fls,32,1,7.99,12.48,2663530.41,26248644.68,8927411.42,26248644.68,26226676.17,4,32,32,32,"(64, 1, 1)",64,11.90,0,20083072,0,877962893.33,15.11,26304376,all,CachePreferNone,"(51200, 1, 1)",51200,45,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",8.10,8.13,15.11,255,0,1024,0,26248644.68,1308803570.16,8,12.50,3276800,564230144,2105520484,1601314496,2105520484,8422081936,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,naive,2,20,3,old_fls,32,1,7.99,12.48,2664259.78,26227057.81,8919493.86,26227057.81,26246823.29,4,32,32,32,"(64, 1, 1)",64,11.91,0,20115456,0,875816884.29,15.12,26347162,all,CachePreferNone,"(51200, 1, 1)",51200,46,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",8.10,8.12,15.12,255,0,1024,0,26227057.81,1308793082.63,8,12.50,3276800,563758592,2104331752,1604050560,2104331752,8417327008,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,naive,3,20,3,old_fls,32,1,7.99,12.48,2664137.28,26250457.52,8931864.33,26250457.52,26252945.99,4,32,32,32,"(64, 1, 1)",64,11.91,0,20094176,0,877521526.64,15.11,26320016,all,CachePreferNone,"(51200, 1, 1)",51200,47,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",8.10,8.12,15.11,255,0,1024,0,26250457.52,1308907317.22,8,12.50,3276800,564258304,2104257588,1602972352,2104257588,8417030352,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,naive,4,20,3,old_fls,32,1,7.99,12.48,2665268.31,26240221.85,8907840.47,26240221.85,26234136.97,4,32,32,32,"(64, 1, 1)",64,11.91,0,20180832,0,873757434.78,15.12,26395961,all,CachePreferNone,"(51200, 1, 1)",51200,48,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",8.10,8.17,15.12,255,0,1024,0,26240221.85,1303354060.59,8,12.50,3276800,564260864,2104007364,1592945472,2104007364,8416029456,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,naive,5,20,3,old_fls,32,1,7.99,12.48,2665008.09,26260257.62,8917828.45,26260257.62,26249791.64,4,32,32,32,"(64, 1, 1)",64,11.91,0,20073024,0,878856718.35,15.11,26291562,all,CachePreferNone,"(51200, 1, 1)",51200,49,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, NaiveALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",8.11,8.13,15.11,255,0,1024,0,26260257.62,1308820874.89,8,12.50,3276800,564521984,2103084258,1601150912,2103084258,8412337032,0,160
"",80,40,f32,ALP,20,8,query_multi_column,1,102400,stateful,1,20,3,old_fls,32,1,38.10,59.54,16230.09,748511.94,496682.78,748511.94,747563.76,20,32,32,32,"(64, 1, 1)",64,95.91,0,574048,0,876665365.96,3.23,753200,all,CachePreferNone,"(51200, 1, 1)",51200,0,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, StatefulALPExceptionPatcher<float, 1, 32>, ALPColumn<float>>, ALPColumn<float>>(T5, T1, bool *)",10.06,1.98,10.02,48,0,1024,0,748511.94,1309995273.33,40,62.50,3276800,16103936,60123586,45968384,60123586,240494344,0,32
"",80,40,f32,ALP,20,8,query_multi_column,1,102400,stateful,2,20,3,old_fls,32,1,38.00,59.37,16234,748725.57,495201.66,748725.57,747793.24,20,32,32,32,"(64, 1, 1)",64,95.89,0,574400,0,876518105.85,3.22,753662,all,CachePreferNone,"(51200, 1, 1)",51200,1,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, StatefulALPExceptionPatcher<float, 1, 32>, ALPColumn<float>>, ALPColumn<float>>(T5, T1, bool *)",10.06,1.97,10.02,48,0,1024,0,748725.57,1310052518.57,40,62.50,3276800,16111104,60137894,46022144,60137894,240551576,0,32
"",80,40,f32,ALP,20,8,query_multi_column,1,102400,stateful,3,20,3,old_fls,32,1,38.10,59.53,16237.59,748517.93,496214.52,748517.93,747661.62,20,32,32,32,"(64, 1, 1)",64,95.88,0,573248,0,876884001.34,3.23,752285,all,CachePreferNone,"(51200, 1, 1)",51200,2,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, StatefulALPExceptionPatcher<float, 1, 32>, ALPColumn<float>>, ALPColumn<float>>(T5, T1, bool *)",10.06,1.96,10.02,48,0,1024,0,748517.93,1312103429.35,40,62.50,3276800,16085504,60144934,46401536,60144934,240579736,0,32
"",80,40,f32,ALP,20,8,query_multi_column,1,102400,stateful,4,20,3,old_fls,32,1,38.09,59.51,16234.75,748764.70,496957.19,748764.70,747611.34,20,32,32,32,"(64, 1, 1)",64,95.88,0,572704,0,878247751.02,3.23,751586,all,CachePreferNone,"(51200, 1, 1)",51200,3,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, StatefulALPExceptionPatcher<float, 1, 32>, ALPColumn<float>>, ALPColumn<float>>(T5, T1, bool *)",10.06,1.97,10.02,48,0,1024,0,748764.70,1312183955.41,40,62.50,3276800,16095232,60145356,46352832,60145356,240581424,0,32
"",80,40,f32,ALP,20,8,query_multi_column,1,102400,stateful,5,20,3,old_fls,32,1,38.04,59.44,16235.25,748593.03,496672.64,748593.03,747786.02,20,32,32,32,"(64, 1, 1)",64,95.92,0,573056,0,877484922.94,3.23,752051,all,CachePreferNone,"(51200, 1, 1)",51200,4,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, StatefulALPExceptionPatcher<float, 1, 32>, ALPColumn<float>>, ALPColumn<float>>(T5, T1, bool *)",10.06,1.97,10.02,48,0,1024,0,748593.03,1312119874.26,40,62.50,3276800,16091136,60116046,46377088,60116046,240464184,0,32
"",80,40,f32,ALP,20,8,query_multi_column,2,102400,stateful,1,20,3,old_fls,32,1,26.06,40.72,1681798.69,4198941.04,4012148.41,4198941.04,4193941.12,14,32,32,32,"(64, 1, 1)",64,14.83,0,3202656,0,879629907.18,59.70,4195728,all,CachePreferNone,"(51200, 1, 1)",51200,5,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, StatefulALPExceptionPatcher<float, 1, 32>, ALPColumn<float>>, ALPColumn<float>>(T5, T5, T1, bool *)",40.80,33.18,59.70,72,0,1024,0,4198941.04,1310027781.11,28,43.75,3276800,90148864,335234888,258899648,335234888,1340939552,0,45.71
"",80,40,f32,ALP,20,8,query_multi_column,2,102400,stateful,2,20,3,old_fls,32,1,26.08,40.76,1681310.72,4189922.12,4019659.33,4189922.12,4199749.30,14,32,32,32,"(64, 1, 1)",64,14.86,0,3207680,0,877239624.90,59.75,4202196,all,CachePreferNone,"(51200, 1, 1)",51200,6,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, StatefulALPExceptionPatcher<float, 1, 32>, ALPColumn<float>>, ALPColumn<float>>(T5, T5, T1, bool *)",40.91,33.13,59.75,72,0,1024,0,4189922.12,1309962444.30,28,43.75,3276800,90044928,334365326,259269440,334365326,1337461304,0,45.71
