return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression_query,zstd,alp-bird_migration_f,209715200,14.587296,2.865334,f64,25600,3
0,"","",decompression,zstd,publicbi-Telco-RECHRG_TOTAL_LOAD_P4,104857600,9.151168,3.543481,f32,25600,5
0,"","",decompression_query,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_REV_P1,104857600,0.687968,1.008608,f32,25600,4
0,"","",decompression_query,Thrust,publicbi-Telco-TOTAL_MINS_P3,104857600,6.222112,1.000000,f32,25600,4
0,"","",decompression_query,LZ4,publicbi-Telco-ONNET_MINS_P3,104857600,5.777472,1.332307,f32,25600,3
0,"","",decompression_query,LZ4,publicbi-Telco-ONNET_MINS_P4,104857600,5.566880,1.353446,f32,25600,3
0,"","",decompression_query,GDeflate,publicbi-Telco-RECHRG_INC_MIN_USED_P2,104857600,3.704416,1.203463,f32,25600,5
0,"","",decompression_query,GDeflate,alp-city_temperature_f,209715200,7.650592,1.923680,f64,25600,5
0,9.858984,0.204453,decompression_query,ALP,alp-neon_bio_temp_c,209715200,0.174080,6.425126,f64,25600,2
0,"","",decompression_query,zstd,publicbi-CMSprovider-STDEV_SUBMITTED_CHRG_AMT,104857600,10.543424,2.456019,f32,25600,2
0,"","",decompression_query,Deflate,publicbi-Telco-CHRGD_REV_P1,104857600,19.443552,1.370887,f32,25600,1
0,"","",decompression,GDeflate,alp-nyc29,209715200,7.620480,1.182192,f64,25600,1
0,"","",decompression,GDeflate,alp-cms9,209715200,7.537952,3.330436,f64,25600,5
0,"","",decompression_query,Deflate,alp-neon_air_pressure,209715200,29.796703,1.154489,f64,25600,4
0,10.987305,8.494727,decompression,ALP,publicbi-CMSprovider-LINE_SRVC_CNT,104857600,0.294912,2.797158,f32,25600,1
0,"","",decompression,Bitcomp,alp-cms9,209715200,1.788896,1.169553,f64,25600,3
0,"","",decompression_query,BitcompSparse,publicbi-Telco-FREE_MINS_P3,104857600,0.696160,1.497664,f32,25600,1
0,"","",decompression_query,Deflate,alp-neon_pm10_dust,209715200,29.719904,1.465034,f64,25600,3
0,"","",decompression_query,GDeflate,publicbi-CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,104857600,3.649312,2.235043,f32,25600,5
0,"","",decompression_query,Deflate,alp-gov31,209715200,28.332577,6.153495,f64,25600,3
0,"","",decompression,Bitcomp,alp-stocks_usa_c,209715200,1.687424,1.128284,f64,25600,4
0,"","",decompression_query,Bitcomp,alp-ssd_hdd_benchmarks_f,209715200,1.999264,1.076110,f64,25600,5
0,"","",decompression,Snappy,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,104857600,6.882528,1.326770,f32,25600,2
0,"","",decompression,GDeflate,alp-stocks_de,209715200,7.589920,1.341627,f64,25600,1
0,"","",decompression,Bitcomp,alp-medicare1,209715200,1.578624,1.108488,f64,25600,1
0,"","",decompression,LZ4,publicbi-Telco-CHRGD_REV_P1,104857600,4.276064,1.154550,f32,25600,5
0,"","",decompression_query,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_REV_P1,104857600,0.687040,1.008608,f32,25600,2
0,"","",decompression,GDeflate,alp-bitcoin_f,209715200,7.651360,1.097394,f64,25600,4
0,"","",decompression,Snappy,alp-city_temperature_f,209715200,6.667136,2.406453,f64,25600,2
0,9.376016,170.870898,decompression_query,ALP,publicbi-Telco-FREE_MINS_P3,104857600,0.461824,1.834833,f32,25600,2
0,"","",decompression,GDeflate,publicbi-Telco-TOTAL_MINS_P6,104857600,3.574944,1.282843,f32,25600,3
0,16.187344,55.622461,decompression,ALP,publicbi-Telco-OFFNET_REV_P1,104857600,0.322560,1.697673,f32,25600,5
0,"","",decompression_query,GDeflate,alp-arade4,209715200,7.887200,1.068834,f64,25600,1
0,"","",decompression,BitcompSparse,alp-stocks_de,209715200,0.795360,1.000455,f64,25600,1
0,"","",decompression,GDeflate,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,104857600,3.504576,1.787279,f32,25600,3
0,"","",decompression_query,Deflate,publicbi-Telco-ONNET_MINS_P1,104857600,19.615105,1.317742,f32,25600,2
0,"","",decompression_query,GDeflate,alp-medicare1,209715200,7.845920,1.183954,f64,25600,4
0,11.586641,10.081250,decompression_query,GALP,publicbi-MedPayment1-line_srvc_cnt,104857600,0.119904,2.536887,f32,25600,4
0,15.236758,38.072773,decompression,GALP,publicbi-CityMaxCapita-LPF,104857600,0.255232,1.820654,f32,25600,4
0,15.464961,298.648281,decompression,ALP,publicbi-CMSprovider-AVERAGE_SUBMITTED_CHRG_AMT,104857600,0.652288,1.084055,f32,25600,1
0,"","",decompression_query,Snappy,publicbi-CMSprovider-LINE_SRVC_CNT,104857600,6.946112,1.703899,f32,25600,4
0,"","",decompression,Snappy,alp-medicare1,209715200,7.634400,1.653249,f64,25600,4
0,"","",decompression_query,GDeflate,publicbi-Telco-ONNET_MINS_P3,104857600,3.667360,1.558195,f32,25600,1
0,"","",decompression_query,Thrust,publicbi-Telco-ONNET_MINS_P1,104857600,6.148896,1.000000,f32,25600,5
0,9.905156,28.033633,decompression_query,ALP,alp-cms9,209715200,0.323584,5.253989,f64,25600,1
0,"","",decompression,Deflate,alp-gov31,209715200,26.244703,6.153495,f64,25600,4
0,"","",decompression,GDeflate,publicbi-Telco-ONNET_MINS_P3,104857600,3.559744,1.558195,f32,25600,2
