return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression_query,zstd,publicbi-Telco-TOTAL_OUTGOING_MIN_P4,11649024,8.227328,1.706093,f32,0,5
0,"","",decompression_query,Bitcomp,alp-basel_wind_f,983040,0.189824,0.998221,f64,0,3
0,"","",decompression,GDeflate,alp-stocks_uk,474439680,12.667584,1.862258,f64,0,2
0,9.071027,177.642405,decompression_query,GALP,publicbi-Telco-FREE_MINS_P3,11649024,0.040096,1.782461,f32,0,1
0,"","",decompression,Deflate,publicbi-Telco-CHRGD_REV_P1,11649024,8.954720,1.370760,f32,0,3
0,19.529412,6.705882,decompression_query,GALP,alp-bird_migration_f,139264,0.021504,3.138910,f64,0,2
0,26.307076,54.365981,decompression,ALP,alp-gov10,1128988672,3.036928,2.088749,f64,0,3
0,"","",decompression,Snappy,alp-basel_wind_f,983040,1.762752,2.196296,f64,0,3
0,16.623418,101.575246,decompression_query,GALP,publicbi-Telco-CHRGD_REV_P1,11649024,0.040224,1.458560,f32,0,3
0,"","",decompression_query,GDeflate,publicbi-Telco-RECHRG_INC_MIN_USED_P2,11649024,2.687712,1.203521,f32,0,2
0,"","",decompression_query,Deflate,alp-neon_wind_dir,1591189504,196.247330,1.316981,f64,0,1
0,"","",decompression_query,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_REV_P1,11649024,0.309664,1.008611,f32,0,1
0,17.989803,178.278833,decompression_query,GALP,publicbi-Telco-TOTAL_OUTGOING_MIN_P1,11649024,0.046208,1.189533,f32,0,5
0,10.645048,0.246387,decompression_query,GALP,alp-city_temperature_f,23240704,0.038272,5.818058,f64,0,2
0,"","",decompression_query,Snappy,publicbi-Telco-ONNET_MINS_P1,11649024,3.179296,1.185313,f32,0,4
0,"","",decompression_query,zstd,alp-cms9,148602880,10.318080,4.212944,f64,0,2
0,"","",decompression,Bitcomp,publicbi-Telco-ONNET_MINS_P3,11649024,0.352736,1.191536,f32,0,3
0,27.141667,29.791667,decompression,ALP,alp-basel_temp_f,983040,0.073728,2.165449,f64,0,5
0,14.567862,167.778481,decompression_query,ALP,publicbi-Telco-FREE_MINS_P1,11649024,0.129024,1.423034,f32,0,3
0,"","",decompression,LZ4,publicbi-Telco-ONNET_MINS_P3,11649024,4.147456,1.324250,f32,0,1
0,"","",decompression,GDeflate,publicbi-Telco-RECHRG_TOTAL_LOAD_P1,11649024,2.538880,2.008838,f32,0,1
0,"","",decompression,Snappy,publicbi-Telco-TOTAL_MINS_P2,11649024,2.925376,1.117961,f32,0,2
0,15.800187,0.000000,decompression,GALP,alp-neon_wind_dir,1591189504,3.129504,3.966256,f64,0,3
0,"","",decompression_query,zstd,publicbi-Telco-ONNET_MINS_P4,11649024,7.700704,1.952593,f32,0,3
0,"","",decompression,Snappy,alp-gov10,1128988672,48.629120,1.701788,f64,0,5
0,"","",decompression_query,Deflate,alp-bitcoin_f,16384,2.223040,1.094163,f64,0,1
0,"","",decompression_query,Bitcomp,publicbi-CMSprovider-STDEV_SUBMITTED_CHRG_AMT,37150720,0.561952,1.278767,f32,0,3
0,"","",decompression,GDeflate,publicbi-PanCreactomy1-LINE_SRVC_CNT,36610048,2.704128,2.109797,f32,0,1
0,8.175926,4.259259,decompression,ALP,alp-neon_pm10_dust,1769472,0.044032,7.446521,f64,0,4
0,"","",decompression_query,Snappy,alp-neon_wind_dir,1591189504,48.640511,1.752867,f64,0,4
0,"","",decompression_query,zstd,alp-gov26,1128988672,13.466816,312.190964,f64,0,4
0,"","",decompression,zstd,publicbi-Telco-TOTAL_INCOMING_MIN_P6,11649024,9.152928,1.200218,f32,0,4
0,17.194444,222.210619,decompression,ALP,publicbi-Telco-TOTAL_MINS_P6,11649024,0.146432,1.156686,f32,0,5
0,"","",decompression,Snappy,publicbi-Telco-FREE_MINS_P3,11649024,3.419552,2.071899,f32,0,3
0,"","",decompression_query,BitcompSparse,publicbi-CMSprovider-STDEV_SUBMITTED_CHRG_AMT,37150720,0.393088,1.596263,f32,0,5
0,"","",decompression_query,zstd,alp-food_prices,16400384,5.308576,3.588775,f64,0,5
0,"","",decompression,GDeflate,publicbi-CMSprovider-LINE_SRVC_CNT,37150720,2.684512,2.117492,f32,0,1
0,"","",decompression,zstd,publicbi-Physicians-line_srvc_cnt,36610048,6.709056,2.405246,f32,0,1
0,"","",decompression_query,GDeflate,publicbi-Telco-TOTAL_INCOMING_MIN_P6,11649024,2.703616,1.154080,f32,0,2
0,"","",decompression,Bitcomp,publicbi-Telco-RECHRG_TOTAL_LOAD_P2,11649024,0.353280,1.191926,f32,0,3
0,"","",decompression_query,Snappy,alp-stocks_de,348520448,12.589664,2.853789,f64,0,1
0,"","",decompression,Bitcomp,alp-bitcoin_transactions_f,1843200,0.225888,0.999503,f64,0,3
